"4 old hoes, a ponk, and a dyke outchea having ""girl talk""",0,103
5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,0,104
"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",0,105
@2014samanthaKay good enough fag,0,107
"@AmericanWhiteHM Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now.",0,112
@AnUglyNigga this is retarded,0,113
@AndreBerto can't wait for more PEDS is that it? Roid munching faggot,0,114
"@AnthonyCumia 
You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value",0,118
"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",0,119
@Arbogucci guys not supposed to get their ass sucked queer,0,120
"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).",0,121
@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..,0,125
"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room",0,126
@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up,0,128
@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz,0,130
@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...,0,134
@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?,0,135
@BossMelle never followed him ignorant monkey,0,136
@BraxCity29 @maria_obregon_g @sophia_freeman1 3/4 of a citizen. I said it for you maria you spic,0,137
@Brenddan_ they said some bullshit. Damn niggers,0,139
@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas,0,140
@Briana_Rashae I'd like to rape the bitch that posted that.,0,141
@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns,0,145
@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,0,153
@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,0,154
@CheCha__ be gone my nigguh,0,158
"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",0,163
"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol",0,166
@DangItsTiff you look like fucking shrek bitch,0,167
@DanielSizelove @Conrad_MLG get on cunt,0,168
@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga,0,169
@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy,0,170
@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.,0,171
@DavetheBrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high,0,172
@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe,0,173
@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot,0,174
"@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
Makes bullet placement interesting thru a scope.",0,176
@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.,0,184
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,0,185
@ErinTaylor14 @BRios82 you both sure do You want to give a free pass to every border jumper in this country you two are what's wrong here,0,188
@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one,0,190
@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,0,192
@Flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN,0,193
@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke,0,198
"@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet",0,199
@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,0,202
"@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey",0,203
@GlitteredInPink hoe don't tweet me,0,204
"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit.",0,206
@GrizzboAdams ight nigga haha fucking queer has to clear his schedule,0,211
"@HarveyLevinTMZ @sly309 they want what I got, I want what they got, America.they got the word nigger, I want it to",0,214
@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.,0,215
"@HeilSidious Sion is a faggot. Very meh ganks pre-6 and post-6 his ganks are still pretty meh he's just a tank, nothing special imo Mao +",0,216
@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies,0,217
@Herfarm Move out of our country teabaggers!,0,218
@Hovaa_ ok wat ever u say whitey. u prolly never even seen shaft.,0,221
@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!,0,226
@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white,0,227
@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.,0,230
@IGGYAZALEA it was a joke you fugly bitch be happy uncle snoop even acknowledged your nasty ass lmao,0,231
"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",0,232
@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,0,233
@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,0,234
@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,0,235
@ImpactParasite just fuckin roasted this faggot,0,237
@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,0,238
"@ItsMander @kfc
You can always gets da colored folk back in da cage wit da KFC",0,241
@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,0,242
@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,0,244
"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",0,246
@JRise88 shut up you stupid bitch,0,249
@JacobbBacker you don't know shit about me faggot bitch,0,251
@JaiBrooks1 not funny u faggot,0,254
"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",0,256
"@Jaytwofly huh, lol mad nigger is mad",0,258
@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,0,259
@JimBoberson happy birthday faggot,0,260
"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",0,261
@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,0,263
@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,0,264
"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?",0,265
"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",0,270
"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day",0,271
"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",0,274
@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol,0,275
"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri",0,276
@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,0,279
@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.,0,280
"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",0,283
""" momma said no pussy cats inside my doghouse """,1,287
"""@Addicted2Guys: -SimplyAddictedToGuys http://t.co/1jL4hi8ZMF"" woof woof hot scally lad",1,288
"""@EdgarPixar: Overdosing on heavy drugs doesn't sound bad tonight."" I do that pussy shit every day.",1,295
"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",1,305
"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",1,312
"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",1,313
"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao",1,333
"""@sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo",1,339
"""Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit.",1,354
"""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",1,355
"""when rappers say twat it makes me feel weird"" &#128514;&#128514;&#128514;&#128557;",1,369
"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny",1,397
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t",1,449
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br",1,450
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",1,451
&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,1,468
&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me,1,479
&#8220;@BestOfAds: Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales http://t.co/PrnJ8EFAoi&#8221; man wtf,1,486
&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca,1,490
&#8220;@MannyBDlopez: When you open your starburst candy and get 2 yellows http://t.co/F0dDbfEzB6&#8221; lmao bruh,1,514
&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao,1,539
&#8220;@hoppk92: @WCCORosen Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,1,546
&#8220;@rihanna: We raided Nicki's wig closet for the summer! Bad gals just wanna have fun! http://t.co/0paNscImEw&#8221; this bitch has the a nerve smh,1,554
&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,1,559
"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",1,608
1300 for the eggs sunny side nicca .. @EastsideDame,1,625
@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests...,1,644
"@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)",1,666
"@AngryWillHelms Genius, the politically correct term would be ""intellectually disabled."" It's highly offensive to use the word retarded.",1,675
"@Bitterchick 
Dare be only one bag dat folks be suckin on what I comes to yo partayyyy! All da ofay be wantin to ride in my eldorato",1,699
"@Briccone79 @pvvrivierenland ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken",1,715
"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat.",1,731
@Carxlito PS3 and case is still in the trash can. idgaf anymore,1,732
"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems",1,735
@Chink_19 chink thats better then having the rug rats running around yah crib girl enjoy life lol,1,747
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.",1,750
@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..,1,786
@FIFAcom Pepe because his defending was outstanding! His tackles were accurate nd he did hos job perfectly in both legs!,1,797
@Fru_Iam I seen sum of it but I'm tryin see lox n mook,1,807
@GabeJGonzalez @RPopBox and a prime Leija would trash most of these 140 dudes today!,1,814
"@Gladvillian u want me to make u one of my ghetto nunchucks, they come in singles and double_ended",1,818
@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change,1,820
@GroteSmurf0 @illMartino @SvensTweet @KangUcup3 goh d AnoniemeAso meeting heeft weer pauze.Nog steeds niet bij hoofdstuk:hoe haal ik m'n ID?,1,824
@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag,1,830
@Ilovebamf Whats it say... I see bird in it... Lmao,1,849
@JjLoveUp tranny,1,870
@JustDoItSlow &#128530;FOREVER 21 hoes,1,881
@JustTooMuchCake Lmao. it bel ike that nowadays,1,882
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,1,885
"@LILNTHEBASEDGOD her face ugly to me, &amp; her nudes were trash.",1,909
@LaBugg09 &#128514;&#128514; my fault it sound like it fucc nicca,1,910
@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.,1,924
@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?,1,926
@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b,1,927
"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",1,933
@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af,1,937
@MeowMariss i thought i was the ghetto word for babe,1,948
"@OG_Dakota lemme just throw a 302 in it, how's the tranny??",1,995
@Pepper_Redbone @Yankees @Mets Oh yeah. And the annoying damn duck calls?? They outta be banned. Duck horns??,1,1008
@Pinche_Escobar too make up for your yellow chompers? #candyass,1,1015
@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;,1,1024
@RobDa64 thanks!!! Now go clean that trash can ya lil nasty! Lol,1,1035
"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",1,1036
"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school",1,1039
@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo,1,1050
@Scoob3y yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;,1,1058
"@StarkFreeOrDie ...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",1,1075
@SteveWorks4You ..its all about you and white conservative teabaggers. You all make the world go round. Please be our rulers.....stockboy,1,1077
@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......,1,1081
"@TechN9ne why did they add your name all ghetto like that? Looks like they used label maker, lol!",1,1105
"@TheBlondeBetch WHOA sorry for the spell check error, its not ho it was hey so sorry",1,1112
"@TheJadedNYer oh, well turns out that baby aint mine! *does jig*",1,1117
"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands",2,1216
"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY",2,1261
"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",2,1291
"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",2,1294
"""@XoXo__Angiee: Bruno fag boy"" you love me.",2,1355
"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",2,1396
"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",2,1487
"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
&#128514;",2,1560
"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",2,1574
"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",2,1588
"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",2,1599
"""You can take someone out of the ghetto, but you can't take the ghetto out of them.""",2,1623
"""You don't like us colored folks, what the he'll you're not colored you white fucks"" &#128514;&#128514;&#128514;&#128514;",2,1624
"#ChristianBale should be KISSING #Moses ass for his fight with God, OTHERWISE WE MIGHT ALL BE FUCKING DEAD&gt; #retarded #ass #actor #faggot",2,1679
#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;,2,1748
#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.,2,1751
#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be damned should be the teabagger motto,2,1755
&#128073; RT @_WSBG: I'd rather be called nigger than a uncle tom or a mark,2,1835
&#128514;&#128514; &#8220;@mcdonavins: Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;,2,1857
&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.,2,1877
&#8220;@4REALROY: @Vomitdatruth no more chunky nugs for you &#127795;&#8221; he doesn't even hook it up like that.,2,1949
&#8220;@CheyaGurr: @A_Mitchellll13 ur seriously a fag&#8221;don't hate,2,2027
&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY,2,2060
&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,2,2085
&#8220;@ForeverrrJadaaa: huge nips scary me&#8221; they scary me too,2,2094
"&#8220;@GdoubleT: @BrianMC630 find a loyal ho&#8221;

@finntasticccc &#128521;",2,2117
&#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(,2,2118
"&#8220;@Highfromthe90s: A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;",2,2142
"&#8220;@IdLikeToCare: @idpetition Wow, putting a whole manifesto up using TwitLonger. 

And by a Canadian. Hey hoser....how many will you adopt?",2,2153
&#8220;@KateFrancesss: a majority of my news feed is people arguing about what it means to be a redneck #vermontproblems&#8221;,2,2181
"&#8220;@Laneishaaaa: @Thompson_Era pretty boy face&#8221;

Awee thanks faggot",2,2193
"&#8220;@MadisonMum_: I was told never fold &amp; never sell my sole""They Should Have Told Yu Stay In School ! *Soul&#8221; autocorrect hoed me",2,2223
&#8220;@MutateRoos: You can be Seminoles but not redskins? K&#8221;Seminole tribe got an agreement with them..fsu pay them to use the name,2,2247
&#8220;@NotGrimey &#8220;@BobbyBudnic My brother a faggot&#8221;&#8221;smh,2,2264
&#8220;@OhShitItsRandy: Remember this bro? &#128514; @BrianLovesAss_ http://t.co/RAurUW7mY6&#8221;niggah don't show people this &#128514;&#128514;&#128557;&#128567;,2,2268
"&#8220;@Papi_sez: Why is everyone who thinks you're an unfunny pandering jizzbag automatically a troll? @thatUPSdude&#8221;

And he hate colored folk",2,2276
&#8220;@SlimThickChicks: &#128525;&#128525;&#128525;&#128525; http://t.co/qMhkkQH8hg&#8221;kid in the yellow is rock hard,2,2326
&#8220;@TrapFuhrer: When her nudes trash you gotta draw clothes back on her and send em back http://t.co/jX7Mc32BkV&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;,2,2373
&#8220;@WavyGodd: I don't like a ghetto female&#8221;&#128567;&#128078;,2,2397
"&#8220;@Whale__Tail: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.",2,2400
"&#8220;@YoureGayIf: .@1227jarred Shut up, faggot.&#8221;&#128514;Set himself up",2,2410
&#8220;@cierravillela yeah it's really far and it's alright if you like living by a whole lot of hicks haha,2,2501
&#8220;@jooselhynn_: U hella gay u never did&#8221; quit subbing fag,2,2578
"&#8220;@no_way_hoesaaay: Bro my birds stay having sex , it's on a daily now.&#8221;he said ""look ma no hands"" http://t.co/rCKxYnWtvX",2,2634
&#8220;@sosadtoday: in a relationship with the idea of you&#8221; - girls with trash love lives,2,2665
"&#8220;@waymoflydenu Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol&#8221;nope they say shit like queer though",2,2703
*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots,2,2846
*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*,2,2855
"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",2,2861
@1Josh_Warwick3 @ashleyypat17 fag,2,2958
@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less,2,2963
